Reactome Pathway	Sum	Avg	StdDev
Autodegradation of the E3 ubiquitin ligase COP1	33	1.375	2.31840462387393
Conjugation of salicylate with glycine	0	0	0
FGFR3 ligand binding and activation	5	0.208333333333333	0.414851116999053
cGMP effects	10	0.416666666666667	0.717281502356772
"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription"	53	2.20833333333333	3.51368958400619
Synthesis of PC	8	0.333333333333333	0.481543412343077
Nuclear signaling by ERBB4	16	0.666666666666667	1.23944821757828
Costimulation by the CD28 family	20	0.833333333333333	1.63299316185545
Signal transduction by L1	8	0.333333333333333	0.637022057270606
Toll Like Receptor TLR1:TLR2 Cascade	40	1.66666666666667	2.16024689946929
Mitotic Spindle Checkpoint	14	0.583333333333333	0.775531608229039
3' -UTR-mediated translational regulation	45	1.875	3.05475395721659
Folding of actin by CCT/TriC	2	0.0833333333333333	0.28232985128664
Toll Like Receptor 2 (TLR2) Cascade	40	1.66666666666667	2.16024689946929
Regulation of APC/C activators between G1/S and early anaphase	44	1.83333333333333	3.13003218023
GP1b-IX-V activation signalling	8	0.333333333333333	0.637022057270606
Signaling by NOTCH4	6	0.25	0.442325868464691
APC/C-mediated degradation of cell cycle proteins	47	1.95833333333333	3.15510857894424
Phosphorylation of CD3 and TCR zeta chains	3	0.125	0.337831962346088
t(4;14) translocations of FGFR3	0	0	0
Base Excision Repair	8	0.333333333333333	1.23944821757828
Amino Acid conjugation	0	0	0
Conjugation of benzoate with glycine	0	0	0
Abnormal metabolism in phenylketonuria	2	0.0833333333333333	0.28232985128664
Influenza Life Cycle	60	2.5	4.08603134764199
p53-Independent DNA Damage Response	24	1	2.48473601082253
Postsynaptic nicotinic acetylcholine receptors	11	0.458333333333333	0.721060008759246
Vitamin C (ascorbate) metabolism	3	0.125	0.612372435695794
Regulation of beta-cell development	19	0.791666666666667	1.06236678619288
SHC-related events	10	0.416666666666667	0.653862548158294
Recruitment of mitotic centrosome proteins and complexes	30	1.25	1.48177332069148
Host Interactions with Influenza Factors	2	0.0833333333333333	0.408248290463863
"Biosynthesis of A2E, implicated in retinal degradation"	0	0	0
Regulation of KIT signaling	3	0.125	0.337831962346088
N-glycan trimming and elongation in the cis-Golgi	2	0.0833333333333333	0.28232985128664
RNA Polymerase II Promoter Escape	29	1.20833333333333	2.10546218548155
Citric acid cycle (TCA cycle)	6	0.25	0.531609533071195
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	6	0.25	0.531609533071195
Digestion of dietary lipid	2	0.0833333333333333	0.28232985128664
RNA Polymerase I Promoter Clearance	37	1.54166666666667	2.20629862511592
Fc epsilon receptor (FCERI) signaling	99	4.125	4.40664024636339
Nonhomologous End-joining (NHEJ)	0	0	0
Apoptosis induced DNA fragmentation	2	0.0833333333333333	0.28232985128664
Orexin and neuropeptides FF and QRFP bind to their respective receptors	3	0.125	0.337831962346088
Regulation of Apoptosis	27	1.125	2.67537075854024
Activation of PPARGC1A (PGC-1alpha) by phosphorylation	9	0.375	0.824225591744734
Apoptosis	85	3.54166666666667	4.76380526257215
mRNA Capping	22	0.916666666666667	1.69183889321049
Endosomal Sorting Complex Required For Transport (ESCRT)	19	0.791666666666667	1.66757221776128
Post-translational protein modification	150	6.25	6.91092392992553
Hydroxycarboxylic acid-binding receptors	0	0	0
NRIF signals cell death from the nucleus	1	0.0416666666666667	0.204124145231932
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate	1	0.0416666666666667	0.204124145231932
Signaling by Hedgehog	31	1.29166666666667	3.31635167100793
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	8	0.333333333333333	0.916831342257085
Collagen biosynthesis and modifying enzymes	36	1.5	2.14678728619626
Cross-presentation of soluble exogenous antigens (endosomes)	23	0.958333333333333	2.34945260352957
Regulation of gene expression in early pancreatic precursor cells	3	0.125	0.337831962346088
Retinoid cycle disease events	4	0.166666666666667	0.56465970257328
COPII (Coat Protein 2) Mediated Vesicle Transport	4	0.166666666666667	0.481543412343077
Constitutive Signaling by NOTCH1 PEST Domain Mutants	33	1.375	1.43897608524709
A tetrasaccharide linker sequence is required for GAG synthesis	9	0.375	0.923721207705668
p53-Dependent G1/S DNA damage checkpoint	35	1.45833333333333	2.48437143947425
Platelet calcium homeostasis	13	0.541666666666667	0.883627241233132
Phase 1 - Functionalization of compounds	34	1.41666666666667	2.87291197018039
RAF phosphorylates MEK	2	0.0833333333333333	0.28232985128664
Pentose phosphate pathway (hexose monophosphate shunt)	3	0.125	0.337831962346088
IRS activation	4	0.166666666666667	0.481543412343077
Cytokine Signaling in Immune system	119	4.95833333333333	5.64515310892348
PI3K Cascade	36	1.5	2.65395521078815
Assembly of the pre-replicative complex	29	1.20833333333333	3.47636950388422
Trafficking of dietary sterols	0	0	0
ER-Phagosome pathway	22	0.916666666666667	2.30154327555998
Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor	5	0.208333333333333	0.414851116999053
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	39	1.625	2.82554342599329
Scavenging by Class A Receptors	4	0.166666666666667	0.380693493813441
Translocation of GLUT4 to the plasma membrane	41	1.70833333333333	2.52774459817901
SHC-mediated signalling	9	0.375	0.575779245136914
degradation of AXIN	25	1.04166666666667	2.67807793935788
Activation of G protein gated Potassium channels	6	0.25	0.531609533071195
Dual incision reaction in GG-NER	12	0.5	1.44463023702923
Dopamine receptors	3	0.125	0.337831962346088
PI3K/AKT activation	58	2.41666666666667	3.16113169975381
Adherens junctions interactions	11	0.458333333333333	1.31807391317016
CaM pathway	12	0.5	0.834057656228299
Recognition and association of DNA glycosylase with site containing an affected purine	1	0.0416666666666667	0.204124145231932
Thyroxine biosynthesis	4	0.166666666666667	0.380693493813441
Mitochondrial protein import	22	0.916666666666667	2.32035729382664
Tat-mediated elongation of the HIV-1 transcript	25	1.04166666666667	1.70623324433032
PECAM1 interactions	4	0.166666666666667	0.380693493813441
Antigen processing: Ubiquitination & Proteasome degradation	108	4.5	7.37209780774486
Metabolism of polyamines	11	0.458333333333333	1.06236678619288
Elevation of cytosolic Ca2+ levels	9	0.375	0.646898957233327
Beta oxidation of palmitoyl-CoA to myristoyl-CoA	2	0.0833333333333333	0.28232985128664
Mucopolysaccharidoses	62	2.58333333333333	2.94761018404766
Antagonism of Activin by Follistatin	2	0.0833333333333333	0.28232985128664
SLBP independent Processing of Histone Pre-mRNAs	2	0.0833333333333333	0.28232985128664
Mtb iron assimilation by chelation	0	0	0
M Phase	126	5.25	8.81821237923069
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	7	0.291666666666667	0.550032937090187
mRNA Splicing - Major Pathway	60	2.5	5.32426765733622
G2/M DNA replication checkpoint	7	0.291666666666667	0.69025305168635
Mitochondrial Fatty Acid Beta-Oxidation	9	0.375	0.710939366337732
Negative epigenetic regulation of rRNA expression	38	1.58333333333333	2.35753494449027
Calnexin/calreticulin cycle	3	0.125	0.448427203146441
Fanconi Anemia pathway	16	0.666666666666667	0.916831342257085
Sema4D induced cell migration and growth-cone collapse	12	0.5	0.834057656228299
Vif-mediated degradation of APOBEC3G	26	1.08333333333333	2.2825741888351
p75NTR signals via NF-kB	6	0.25	0.607918758874329
RNA Polymerase I Promoter Escape	21	0.875	1.56906230651913
Synthesis of bile acids and bile salts via 24-hydroxycholesterol	6	0.25	0.531609533071195
Phospholipid metabolism	73	3.04166666666667	3.66510177409752
Neurotransmitter Release Cycle	22	0.916666666666667	1.282547284209
DNA Damage Recognition in GG-NER	2	0.0833333333333333	0.28232985128664
Adenosine P1 receptors	1	0.0416666666666667	0.204124145231932
Steroid hormones	27	1.125	1.29589653371207
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	6	0.25	0.84698955385992
"Cell Cycle, Mitotic"	205	8.54166666666667	14.1112941712802
NCAM1 interactions	16	0.666666666666667	1.20385853085769
"Fatty acid, triacylglycerol, and ketone body metabolism"	104	4.33333333333333	4.57466241725923
Attachment of GPI anchor to uPAR	8	0.333333333333333	0.701964118163034
Defects in biotin (Btn) metabolism	48	2	2.94883912309794
PRC2 methylates histones and DNA	16	0.666666666666667	1.37260991217989
S37 mutants of beta-catenin aren't phosphorylated	38	1.58333333333333	2.79621897921285
Cam-PDE 1 activation	1	0.0416666666666667	0.204124145231932
Golgi to ER Retrograde Transport	3	0.125	0.337831962346088
Bile salt and organic anion SLC transporters	5	0.208333333333333	0.508977377704051
Muscle contraction	38	1.58333333333333	1.90916933147164
Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha	2	0.0833333333333333	0.408248290463863
Interleukin receptor SHC signaling	11	0.458333333333333	0.832970935693524
"AXIN mutants destabilize the destruction complex, activating WNT signaling"	38	1.58333333333333	2.79621897921285
CDC6 association with the ORC:origin complex	7	0.291666666666667	1.04170289792063
Sterols are 12-hydroxylated by CYP8B1	0	0	0
Activation of PKB	2	0.0833333333333333	0.408248290463863
WNT ligand biogenesis and trafficking	13	0.541666666666667	1.06236678619288
Synthesis of very long-chain fatty acyl-CoAs	8	0.333333333333333	0.701964118163034
Androgen biosynthesis	3	0.125	0.337831962346088
DNA Replication	47	1.95833333333333	4.83177136180445
Tandem pore domain halothane-inhibited K+ channel (THIK)	0	0	0
Rap1 signalling	3	0.125	0.337831962346088
Hypusine synthesis from eIF5A-lysine	4	0.166666666666667	0.380693493813441
Elastic fibre formation	13	0.541666666666667	1.31807391317016
Sphingolipid metabolism	37	1.54166666666667	2.22591782079383
Hh ligand biogenesis disease	28	1.16666666666667	2.74521982435979
G1/S DNA Damage Checkpoints	36	1.5	2.67028739700593
Defective MUT causes methylmalonic aciduria mut type	48	2	2.94883912309794
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	5	0.208333333333333	0.658005330140078
Phase II conjugation	30	1.25	1.96158764447488
PI3K events in ERBB4 signaling	58	2.41666666666667	3.16113169975381
Rev-mediated nuclear export of HIV RNA	19	0.791666666666667	1.47380509202383
Degradation of the extracellular matrix	29	1.20833333333333	1.31807391317016
Bile acid and bile salt metabolism	14	0.583333333333333	0.928611242975073
Hyaluronan uptake and degradation	4	0.166666666666667	0.380693493813441
Synthesis of IPs in the ER lumen	4	0.166666666666667	0.380693493813441
Toxicity of botulinum toxin type F (BoNT/F)	3	0.125	0.337831962346088
Inositol phosphate metabolism	31	1.29166666666667	1.78103942945555
Signaling by NOTCH2	8	0.333333333333333	0.56465970257328
HS-GAG biosynthesis	12	0.5	1.10335456873474
HS-GAG degradation	7	0.291666666666667	0.69025305168635
Neurotransmitter uptake and Metabolism In Glial Cells	1	0.0416666666666667	0.204124145231932
p75 NTR receptor-mediated signalling	46	1.91666666666667	2.01982923657609
Pyruvate metabolism	9	0.375	0.824225591744734
Processing of DNA double-strand break ends	1	0.0416666666666667	0.204124145231932
Post NMDA receptor activation events	24	1	0.978019293843651
Effects of PIP2 hydrolysis	20	0.833333333333333	0.916831342257085
Inactivation of APC/C via direct inhibition of the APC/C complex	14	0.583333333333333	0.775531608229039
The citric acid (TCA) cycle and respiratory electron transport	48	2	2.94883912309794
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation"	6	0.25	0.737209780774486
AKT phosphorylates targets in the nucleus	8	0.333333333333333	0.701964118163034
DAP12 signaling	87	3.625	3.90999277214944
Regulation of IFNA signaling	1	0.0416666666666667	0.204124145231932
PI-3K cascade	58	2.41666666666667	3.16113169975381
Hyaluronan biosynthesis and export	5	0.208333333333333	0.414851116999053
Oncogene Induced Senescence	18	0.75	0.989070710093681
Inhibition of PKR	1	0.0416666666666667	0.204124145231932
L13a-mediated translational silencing of Ceruloplasmin expression	45	1.875	3.05475395721659
Fusion of the Influenza Virion to the Host Cell Endosome	0	0	0
Intrinsic Pathway for Apoptosis	22	0.916666666666667	1.282547284209
Peptide chain elongation	30	1.25	2.15184450707032
Chromatin organization	103	4.29166666666667	5.74440496533776
PPARA activates gene expression	66	2.75	2.69056321887864
Toxicity of botulinum toxin type B (BoNT/B)	3	0.125	0.337831962346088
Serotonin Neurotransmitter Release Cycle	13	0.541666666666667	0.721060008759246
Release	0	0	0
Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels	8	0.333333333333333	0.56465970257328
IRS-mediated signalling	42	1.75	2.60851448646293
CRMPs in Sema3A signaling	10	0.416666666666667	0.717281502356772
RNA Polymerase III Transcription Initiation From Type 2 Promoter	19	0.791666666666667	1.35065738154383
Viral mRNA Translation	30	1.25	2.28891468490693
Hyaluronan metabolism	9	0.375	0.49453535504684
SCF(Skp2)-mediated degradation of p27/p21	27	1.125	2.4726767752342
Regulation of thyroid hormone activity	1	0.0416666666666667	0.204124145231932
Cyclin D associated events in G1	16	0.666666666666667	1.16718415024353
TRAF6 mediated IRF7 activation	7	0.291666666666667	0.750603621828092
Transcriptional activation of p53 responsive genes	10	0.416666666666667	0.503610155185335
Formation of the Editosome	0	0	0
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	40	1.66666666666667	2.35291986350109
Cell-cell junction organization	32	1.33333333333333	2.33436830048706
Beta oxidation of myristoyl-CoA to lauroyl-CoA	0	0	0
snRNP Assembly	23	0.958333333333333	2.03190137270631
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	11	0.458333333333333	0.779027636204913
ATM mediated phosphorylation of repair proteins	6	0.25	0.607918758874329
Inflammasomes	11	0.458333333333333	0.832970935693524
activated TAK1 mediates p38 MAPK activation	11	0.458333333333333	0.779027636204913
Dissolution of Fibrin Clot	6	0.25	0.607918758874329
Retinoid metabolism and transport	15	0.625	1.63687135294346
truncations of AMER1 destabilize the destruction complex	38	1.58333333333333	2.79621897921285
"Synthesis of IP2, IP, and Ins in the cytosol"	4	0.166666666666667	0.481543412343077
Acyl chain remodelling of PE	2	0.0833333333333333	0.408248290463863
CREB phosphorylation through the activation of CaMKII	10	0.416666666666667	0.583592075121765
Downstream signaling of activated FGFR	81	3.375	3.76265979004908
Peptide ligand-binding receptors	83	3.45833333333333	4.09643712284825
Formation of editosomes by ADAR proteins	13	0.541666666666667	0.588229965875272
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	13	0.541666666666667	0.883627241233132
NrCAM interactions	4	0.166666666666667	0.380693493813441
The proton buffering model	0	0	0
Synthesis of PA	10	0.416666666666667	0.583592075121765
Regulation by TREX1	0	0	0
Removal of licensing factors from origins	31	1.29166666666667	3.31635167100793
repression of WNT target genes	2	0.0833333333333333	0.28232985128664
Membrane binding and targetting of GAG proteins	6	0.25	0.531609533071195
"TET1,2,3 and TDG demethylate DNA"	2	0.0833333333333333	0.28232985128664
APC/C:Cdc20 mediated degradation of Cyclin B	18	0.75	0.944089163069933
Cytochrome P450 - arranged by substrate type	27	1.125	2.49019817615421
Depyrimidination	1	0.0416666666666667	0.204124145231932
Role of phospholipids in phagocytosis	17	0.708333333333333	1.04170289792063
Packaging Of Telomere Ends	15	0.625	1.05552377272263
PKA activation	8	0.333333333333333	0.637022057270606
DNA Damage Bypass	0	0	0
"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	27	1.125	1.15391582844263
Regulation of Glucokinase by Glucokinase Regulatory Protein	18	0.75	1.29379791446665
Transcriptional regulation of white adipocyte differentiation	59	2.45833333333333	2.57038597451259
COX reactions	0	0	0
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	13	0.541666666666667	0.883627241233132
Centrosome maturation	30	1.25	1.48177332069148
APC/C:Cdc20 mediated degradation of Securin	36	1.5	2.78192926487763
GRB2 events in ERBB2 signaling	10	0.416666666666667	0.503610155185335
Toll Like Receptor TLR6:TLR2 Cascade	40	1.66666666666667	2.16024689946929
Energy dependent regulation of mTOR by LKB1-AMPK	11	0.458333333333333	1.10253331475513
Biotin transport and metabolism	7	0.291666666666667	0.464305621487537
Ubiquitin-dependent degradation of Cyclin D	24	1	2.48473601082253
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	14	0.583333333333333	0.775531608229039
Removal of aminoterminal propeptides from gamma-carboxylated proteins	2	0.0833333333333333	0.408248290463863
FGFR1b ligand binding and activation	2	0.0833333333333333	0.28232985128664
Highly calcium permeable nicotinic acetylcholine receptors	6	0.25	0.531609533071195
Creatine metabolism	6	0.25	0.84698955385992
Sperm Motility And Taxes	14	0.583333333333333	0.880546602310508
Cell Cycle Checkpoints	73	3.04166666666667	5.84197083084175
G2/M Checkpoints	27	1.125	3.23449478616663
Keratan sulfate biosynthesis	18	0.75	1.29379791446665
Respiratory electron transport	28	1.16666666666667	1.94861526455978
Prostacyclin signalling through prostacyclin receptor	4	0.166666666666667	0.481543412343077
Abacavir transmembrane transport	1	0.0416666666666667	0.204124145231932
APC truncation mutants have impaired AXIN binding	38	1.58333333333333	2.79621897921285
Arachidonic acid metabolism	19	0.791666666666667	1.76879144853366
TWIK-related alkaline pH activated K+ channel (TALK)	0	0	0
Amine compound SLC transporters	12	0.5	1.31876094679157
Synthesis of Dolichyl-phosphate	0	0	0
Virus Assembly and Release	0	0	0
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	67	2.79166666666667	2.85868876397473
Defensins	12	0.5	1.47441956154897
Glucose metabolism	29	1.20833333333333	2.02117414577177
Ion channel transport	103	4.29166666666667	3.89513818102457
Transport of Mature Transcript to Cytoplasm	34	1.41666666666667	2.96232380384734
RNA Polymerase II Pre-transcription Events	35	1.45833333333333	2.26464637160105
SUMO is conjugated to E1 (UBA2:SAE1)	2	0.0833333333333333	0.408248290463863
Inactivation of Cdc42 and Rac	8	0.333333333333333	0.481543412343077
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate	3	0.125	0.337831962346088
Glycosaminoglycan metabolism	62	2.58333333333333	2.94761018404766
Signalling to p38 via RIT and RIN	6	0.25	0.442325868464691
Formation of ATP by chemiosmotic coupling	3	0.125	0.448427203146441
Gene Expression	544	22.6666666666667	36.6602102352503
RNA Polymerase III Transcription	26	1.08333333333333	1.88625846969411
NOTCH1 Intracellular Domain Regulates Transcription	29	1.20833333333333	1.28466428254256
NRAGE signals death through JNK	30	1.25	1.18871505343411
"Base-Excision Repair, AP Site Formation"	2	0.0833333333333333	0.408248290463863
Cellular response to hypoxia	13	0.541666666666667	1.02062072615966
CD28 dependent PI3K/Akt signaling	8	0.333333333333333	1.0494995356656
"Interleukin-3, 5 and GM-CSF signaling"	21	0.875	1.39291686446261
Association of TriC/CCT with target proteins during biosynthesis	10	0.416666666666667	0.974307632279888
NOTCH2 Activation and Transmission of Signal to the Nucleus	5	0.208333333333333	0.414851116999053
Pyrimidine catabolism	3	0.125	0.337831962346088
WNT mediated activation of DVL	6	0.25	0.531609533071195
Branched-chain amino acid catabolism	7	0.291666666666667	0.550032937090187
Passive transport by Aquaporins	5	0.208333333333333	0.508977377704051
RSK activation	3	0.125	0.337831962346088
Electron transport from NADPH to Ferredoxin	0	0	0
Biological oxidations	67	2.79166666666667	4.93416806490756
SMAC binds to IAPs	1	0.0416666666666667	0.204124145231932
Lipoprotein metabolism	18	0.75	1.29379791446665
Constitutive PI3K/AKT Signaling in Cancer	45	1.875	2.07075915505905
Gap junction trafficking and regulation	20	0.833333333333333	1.85722248595015
N-Glycan antennae elongation	4	0.166666666666667	0.481543412343077
Metabolism of lipids and lipoproteins	292	12.1666666666667	14.1226511449628
MPS IIIA - Sanfilippo syndrome A	62	2.58333333333333	2.94761018404766
Regulation of mRNA stability by proteins that bind AU-rich elements	40	1.66666666666667	3.35788062903382
Ephrin signaling	15	0.625	0.646898957233327
Asparagine N-linked glycosylation	40	1.66666666666667	2.33436830048706
Metabolism of carbohydrates	134	5.58333333333333	7.56948488665347
GAB1 signalosome	59	2.45833333333333	3.17571171984112
Cyclin E associated events during G1/S transition	38	1.58333333333333	3.13350292479681
Regulation of signaling by NODAL	2	0.0833333333333333	0.28232985128664
ECM proteoglycans	24	1	1.35132784938435
Transcriptional regulation of pluripotent stem cells	18	0.75	1.32697760539407
Na+-dependent glucose transporters	2	0.0833333333333333	0.408248290463863
RNA Polymerase I Transcription Initiation	29	1.20833333333333	1.76879144853366
Regulation of activated PAK-2p34 by proteasome mediated degradation	23	0.958333333333333	2.49310643778899
Cell Cycle	258	10.75	16.8348758082221
Gap junction trafficking	20	0.833333333333333	1.85722248595015
NOTCH2 intracellular domain regulates transcription	3	0.125	0.337831962346088
Activation of the AP-1 family of transcription factors	2	0.0833333333333333	0.28232985128664
NGF signalling via TRKA from the plasma membrane	104	4.33333333333333	4.65007402153956
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC"	5	0.208333333333333	0.508977377704051
Presynaptic phase of homologous DNA pairing and strand exchange	5	0.208333333333333	0.588229965875272
Activation of the pre-replicative complex	14	0.583333333333333	1.66594187138705
Mitotic Metaphase and Anaphase	86	3.58333333333333	7.2166273386484
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	12	0.5	0.589767824619589
Plasmalogen biosynthesis	0	0	0
Phosphate bond hydrolysis by NUDT proteins	2	0.0833333333333333	0.28232985128664
Formation of a pool of free 40S subunits	38	1.58333333333333	2.82714584398973
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	24	1	2.48473601082253
Cross-presentation of particulate exogenous antigens (phagosomes)	8	0.333333333333333	0.481543412343077
Hexose transport	33	1.375	2.68348410774533
Signaling by FGFR2 mutants	8	0.333333333333333	0.637022057270606
"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	3	0.125	0.448427203146441
RNA Polymerase I Transcription	38	1.58333333333333	2.37590562443711
"SUMO is transferred from E1 to E2 (UBE2I, UBC9)"	2	0.0833333333333333	0.408248290463863
mRNA 3'-end processing	17	0.708333333333333	1.45898018780441
Formation of tubulin folding intermediates by CCT/TriC	11	0.458333333333333	0.588229965875272
Regulation of gene expression in beta cells	16	0.666666666666667	0.963086824686154
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells	2	0.0833333333333333	0.28232985128664
Methylation	2	0.0833333333333333	0.408248290463863
PI and PC transport between ER and Golgi membranes	1	0.0416666666666667	0.204124145231932
GABA A (rho) receptor activation	2	0.0833333333333333	0.408248290463863
Axonal growth inhibition (RHOA activation)	2	0.0833333333333333	0.408248290463863
Transport of Mature mRNA Derived from an Intronless Transcript	26	1.08333333333333	1.99818758458469
RNA Polymerase II Transcription Initiation	29	1.20833333333333	2.10546218548155
TAK1 activates NFkB by phosphorylation and activation of IKKs complex	16	0.666666666666667	1.30772509631659
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	4	0.166666666666667	0.481543412343077
Negative regulation of the PI3K/AKT network	10	0.416666666666667	0.717281502356772
Reuptake of GABA	0	0	0
"Incretin synthesis, secretion, and inactivation"	9	0.375	0.875388112682647
Klotho-mediated ligand binding	3	0.125	0.337831962346088
Muscarinic acetylcholine receptors	1	0.0416666666666667	0.204124145231932
CD28 co-stimulation	15	0.625	1.43897608524709
Beta-oxidation of pristanoyl-CoA	3	0.125	0.337831962346088
Integrin cell surface interactions	22	0.916666666666667	1.47196014438797
Polymerase switching on the C-strand of the telomere	11	0.458333333333333	1.25036226634582
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	9	0.375	0.769669607265238
Uptake and actions of bacterial toxins	8	0.333333333333333	0.701964118163034
Electric Transmission Across Gap Junctions	6	0.25	0.531609533071195
Adrenaline signalling through Alpha-2 adrenergic receptor	0	0	0
Glyoxylate metabolism	5	0.208333333333333	0.658005330140078
Homologous Recombination Repair	12	0.5	1.14208048144032
G1/S-Specific Transcription	10	0.416666666666667	0.928611242975073
Downregulation of SMAD2/3:SMAD4 transcriptional activity	7	0.291666666666667	0.464305621487537
Sema4D mediated inhibition of cell attachment and migration	5	0.208333333333333	0.508977377704051
Kinesins	9	0.375	0.923721207705668
Switching of origins to a post-replicative state	30	1.25	3.32644215210551
SHC1 events in ERBB4 signaling	9	0.375	0.575779245136914
Late Phase of HIV Life Cycle	69	2.875	4.99836929929891
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	29	1.20833333333333	2.10546218548155
Processing-defective Hh variants abrogate ligand secretion	31	1.29166666666667	3.31635167100793
Purine catabolism	2	0.0833333333333333	0.28232985128664
The activation of arylsulfatases	15	0.625	1.40843730857071
PERK regulates gene expression	19	0.791666666666667	1.35065738154383
MPS IV - Morquio syndrome B	62	2.58333333333333	2.94761018404766
CS/DS degradation	5	0.208333333333333	0.414851116999053
Repair synthesis of patch ~27-30 bases long  by DNA polymerase	9	0.375	1.24455335099716
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	1	0.0416666666666667	0.204124145231932
Uncoating of the Influenza Virion	0	0	0
G2/M Transition	47	1.95833333333333	2.82040957042192
Activation of NMDA receptor upon glutamate binding and postsynaptic events	24	1	0.978019293843651
Agmatine biosynthesis	2	0.0833333333333333	0.408248290463863
Elongation arrest and recovery	17	0.708333333333333	1.04170289792063
Formation of incision complex in GG-NER	12	0.5	1.44463023702923
Platelet degranulation	50	2.08333333333333	2.73331565918641
EGFR Transactivation by Gastrin	3	0.125	0.337831962346088
Synthesis of bile acids and bile salts	12	0.5	0.722315118514615
Vpr-mediated nuclear import of PICs	18	0.75	1.29379791446665
Activation of RAS in B cells	2	0.0833333333333333	0.28232985128664
Signaling by FGFR1 amplification mutants	0	0	0
Eicosanoids	4	0.166666666666667	0.481543412343077
Signaling by NOTCH1 PEST Domain Mutants in Cancer	42	1.75	1.79975843789732
Toxicity of botulinum toxin type A (BoNT/A)	1	0.0416666666666667	0.204124145231932
Smooth Muscle Contraction	8	0.333333333333333	0.56465970257328
Extension of Telomeres	17	0.708333333333333	1.62799334115364
RNA Polymerase II Transcription Termination	20	0.833333333333333	2.03590951081621
Fatty acids	8	0.333333333333333	1.23944821757828
"GABA synthesis, release, reuptake and degradation"	12	0.5	0.932504808240314
Transcription	93	3.875	6.56944508277923
SHC-mediated cascade	15	0.625	0.824225591744734
Frs2-mediated activation	11	0.458333333333333	0.588229965875272
Potassium Channels	53	2.20833333333333	2.76592883473899
Amine ligand-binding receptors	16	0.666666666666667	0.916831342257085
Non-integrin membrane-ECM interactions	20	0.833333333333333	1.20385853085769
Cellular responses to stress	128	5.33333333333333	7.376028545325
GABA synthesis	1	0.0416666666666667	0.204124145231932
SIRT1 negatively regulates rRNA Expression	14	0.583333333333333	0.974307632279888
Recognition and association of DNA glycosylase with site containing an affected pyrimidine	1	0.0416666666666667	0.204124145231932
Cell surface interactions at the vascular wall	43	1.79166666666667	3.06422792129162
Cdc20:Phospho-APC/C mediated degradation of Cyclin A	39	1.625	2.74752853369683
FGFR1 ligand binding and activation	6	0.25	0.531609533071195
Insulin effects increased synthesis of Xylulose-5-Phosphate	0	0	0
Netrin mediated repulsion signals	8	0.333333333333333	0.56465970257328
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	6	0.25	0.675663924692176
GABA A receptor activation	10	0.416666666666667	0.583592075121765
Autointegration results in viral DNA circles	0	0	0
EGFR interacts with phospholipase C-gamma	16	0.666666666666667	0.916831342257085
Reverse Transcription of HIV RNA	0	0	0
FMO oxidizes nucleophiles	0	0	0
HATs acetylate histones	47	1.95833333333333	2.62892219056745
Signaling by FGFR	88	3.66666666666667	3.81833866294329
Beta-oxidation of very long chain fatty acids	0	0	0
IRF3 mediated activation of type 1 IFN	5	0.208333333333333	0.588229965875272
Activation of C3 and C5	2	0.0833333333333333	0.28232985128664
Formation of the HIV-1 Early Elongation Complex	21	0.875	1.70198094302926
Glucocorticoid biosynthesis	9	0.375	0.769669607265238
Proline catabolism	0	0	0
Cellular response to heat stress	26	1.08333333333333	1.97630895900648
